ISO_1	LangName_1	ISO_2	LangName_2	Similarity	Robustness
afr	Afrikaans	nmn	?Xóõ	0.125	Low
afr	Afrikaans	nno	Norwegian Nynorsk	5.828	Medium
afr	Afrikaans	nob	Norwegian Bokmål	5.926	High
afr	Afrikaans	nog	Nogai	0.358	Medium
afr	Afrikaans	nso	Pedi	0.746	Medium
afr	Afrikaans	oci	Occitan	4.138	Medium
afr	Afrikaans	ori	Oriya	1.230	High
afr	Afrikaans	oss	Ossetian	1.394	Medium
afr	Afrikaans	pam	Pampanga	0.427	Low
afr	Afrikaans	pan	Panjabi	1.452	High
afr	Afrikaans	pap	Papiamento	4.104	Medium
afr	Afrikaans	pdc	Pennsylvania German	1.865	Low
afr	Afrikaans	pih	Pitcairn-Norfolk	1.283	Low
afr	Afrikaans	pjt	Pitjantjatjara	0.373	Medium
afr	Afrikaans	pli	Pali	0.223	Low
afr	Afrikaans	pms	Piemontese	1.635	Medium
afr	Afrikaans	pol	Polish	2.135	High
afr	Afrikaans	por	Portuguese	3.618	High
afr	Afrikaans	ppl	Pipil	0.960	Low
afr	Afrikaans	prg	Prussian	0.804	Low
afr	Afrikaans	rgn	Romagnol	0.955	Low
afr	Afrikaans	rhg	Rohingya	0.505	Medium
afr	Afrikaans	roh	Romansh	3.498	Medium
afr	Afrikaans	ron	Romanian	2.510	High
afr	Afrikaans	rue	Rusyn	0.415	Low
afr	Afrikaans	rup	Macedo-Romanian	2.386	Medium
afr	Afrikaans	rus	Russian	2.286	High
afr	Afrikaans	sah	Yakut	0.638	Medium
afr	Afrikaans	san	Sanskrit	0.565	High
afr	Afrikaans	sat	Santali	0.422	Low
afr	Afrikaans	scn	Sicilian	2.898	Medium
afr	Afrikaans	sco	Scots	3.319	Medium
afr	Afrikaans	sdc	Sassarese Sardinian	0.502	Medium
afr	Afrikaans	sdn	Gallurese Sardinian	0.426	Low
afr	Afrikaans	sgs	Samogitian	0.923	Low
afr	Afrikaans	sin	Sinhala	1.141	Medium
afr	Afrikaans	slk	Slovak	2.036	High
afr	Afrikaans	slv	Slovenian	2.375	High
afr	Afrikaans	sme	Northern Sami	1.019	Medium
afr	Afrikaans	smn	Inari Sami	0.215	Low
afr	Afrikaans	sms	Skolt Sami	0.910	Medium
afr	Afrikaans	snd	Sindhi	0.441	Low
afr	Afrikaans	som	Somali	0.960	Low
afr	Afrikaans	sot	Southern Sotho	3.566	Medium
afr	Afrikaans	spa	Spanish	2.598	High
afr	Afrikaans	sqi	Albanian	2.496	High
afr	Afrikaans	src	Logudorese Sardinian	0.632	Medium
afr	Afrikaans	srn	Sranan Tongo	1.598	Low
afr	Afrikaans	sro	Campidanese Sardinian	1.130	Medium
afr	Afrikaans	ssw	Swati	0.236	Low
afr	Afrikaans	stq	Saterfriesisch	3.528	Low
afr	Afrikaans	sun	Sundanese	1.595	Low
afr	Afrikaans	swe	Swedish	5.806	High
afr	Afrikaans	szl	Silesian	0.574	Low
afr	Afrikaans	tah	Tahitian	0.286	Low
afr	Afrikaans	tam	Tamil	0.452	High
afr	Afrikaans	tat	Tatar	1.329	Medium
afr	Afrikaans	tel	Telugu	0.667	High
afr	Afrikaans	tet	Tetum	1.058	Low
afr	Afrikaans	tgk	Tajik	1.929	Medium
afr	Afrikaans	tgl	Tagalog	2.282	Medium
afr	Afrikaans	tha	Thai	0.528	High
afr	Afrikaans	tir	Tigrinya	0.294	Medium
afr	Afrikaans	tly	Talysh	0.131	Medium
afr	Afrikaans	ton	Tonga	0.561	Low
afr	Afrikaans	tpi	Tok Pisin	3.014	Medium
afr	Afrikaans	tsn	Tswana	0.874	High
afr	Afrikaans	tuk	Turkmen	1.747	Medium
afr	Afrikaans	tur	Turkish	2.156	High
afr	Afrikaans	twf	Northern Tiwa	0.151	Low
afr	Afrikaans	tyv	Tuvinian	0.529	Medium
afr	Afrikaans	udm	Udmurt	0.461	Low
afr	Afrikaans	uig	Uighur	0.546	Medium
afr	Afrikaans	ukr	Ukrainian	2.964	High
afr	Afrikaans	urd	Urdu	1.286	High
afr	Afrikaans	vec	Venetian	1.564	Medium
afr	Afrikaans	ven	Venda	0.041	Medium
afr	Afrikaans	vep	Veps	1.215	Low
afr	Afrikaans	vie	Vietnamese	0.675	High
afr	Afrikaans	vls	Vlaams	2.343	Low
afr	Afrikaans	vot	Votic	0.512	Medium
afr	Afrikaans	vro	Võro	0.748	Low
afr	Afrikaans	war	Waray	1.001	Low
afr	Afrikaans	wln	Walloon	2.070	Medium
afr	Afrikaans	wol	Wolof	0.331	Low
afr	Afrikaans	wym	Wymysorys	1.931	Low
afr	Afrikaans	xal	Kalmyk	0.443	Low
afr	Afrikaans	xho	Xhosa	0.508	High
afr	Afrikaans	xmf	Mingrelian	0.582	Low
afr	Afrikaans	yor	Yoruba	0.366	Medium
afr	Afrikaans	yua	Yucateco	0.123	Low
afr	Afrikaans	zho	Chinese	0.017	High
afr	Afrikaans	zsm	Standard Malay	1.572	High
afr	Afrikaans	zul	Zulu	0.666	Medium
ain	Ainu	arb	Standard Arabic	0.040	Medium
ain	Ainu	arg	Aragonese	0.270	Medium
ain	Ainu	brg	Baure	0.391	Low
ain	Ainu	cat	Catalan	0.063	Medium
ain	Ainu	cdo	Min Dong Chinese	1.191	Low
ain	Ainu	cmn	Mandarin Chinese	0.075	Medium
ain	Ainu	dng	Dungan	0.363	Low
ain	Ainu	epo	Esperanto	0.055	Medium
ain	Ainu	fra	French	0.033	Medium
ain	Ainu	fur	Friulian	0.375	Medium
ain	Ainu	glg	Galician	0.058	Medium
ain	Ainu	guj	Gujarati	0.084	Medium
ain	Ainu	hak	Hakka Chinese	0.516	Medium
ain	Ainu	haw	Hawaiian	0.101	Medium
ain	Ainu	ind	Indonesian	0.039	Medium
ain	Ainu	ita	Italian	0.074	Medium
ain	Ainu	jpn	Japanese	0.218	Medium
ain	Ainu	kor	Korean	0.127	Medium
ain	Ainu	lao	Lao	0.553	Medium
ain	Ainu	lat	Latin	0.119	Medium
ain	Ainu	mal	Malayalam	0.126	Medium
ain	Ainu	mar	Marathi	0.081	Medium
ain	Ainu	mni	Manipuri	0.082	Medium
ain	Ainu	mri	Maori	0.123	Medium
ain	Ainu	msa	Malay	0.040	Medium
ain	Ainu	mvi	Miyako	0.419	Low
ain	Ainu	nan	Min Nan Chinese	0.380	Medium
ain	Ainu	nap	Neapolitan	0.203	Medium
ain	Ainu	nav	Navajo	0.229	Medium
ain	Ainu	oci	Occitan	0.207	Medium
ain	Ainu	pap	Papiamento	0.150	Medium
ain	Ainu	por	Portuguese	0.095	Medium
ain	Ainu	rap	Rapanui	0.240	Medium
ain	Ainu	roh	Romansh	0.251	Medium
ain	Ainu	ron	Romanian	0.057	Medium
ain	Ainu	rup	Macedo-Romanian	0.319	Medium
ain	Ainu	san	Sanskrit	0.171	Medium
ain	Ainu	scn	Sicilian	0.132	Medium
ain	Ainu	sin	Sinhala	0.156	Medium
ain	Ainu	spa	Spanish	0.066	Medium
ain	Ainu	sro	Campidanese Sardinian	0.280	Medium
ain	Ainu	tam	Tamil	0.040	Medium
ain	Ainu	tel	Telugu	0.105	Medium
ain	Ainu	tet	Tetum	0.468	Low
ain	Ainu	tgl	Tagalog	0.095	Medium
ain	Ainu	tha	Thai	0.101	Medium
ain	Ainu	vec	Venetian	0.507	Medium
ain	Ainu	vie	Vietnamese	0.113	Medium
ain	Ainu	yue	Yue Chinese	0.096	Medium
ain	Ainu	zho	Chinese	0.060	Medium
ain	Ainu	zsm	Standard Malay	0.027	Medium
ale	Aleut	bel	Belarusian	0.646	Low
ale	Aleut	rus	Russian	0.187	Low
ale	Aleut	ukr	Ukrainian	0.434	Low
aln	Gheg Albanian	bel	Belarusian	0.328	Low
aln	Gheg Albanian	bis	Bislama	2.310	Low
aln	Gheg Albanian	bul	Bulgarian	0.201	Low
aln	Gheg Albanian	ces	Czech	0.166	Low
aln	Gheg Albanian	chu	Church Slavic	0.661	Low
aln	Gheg Albanian	csb	Kashubian	1.280	Low
aln	Gheg Albanian	dan	Danish	0.216	Low
aln	Gheg Albanian	deu	German	0.134	Low
aln	Gheg Albanian	dsb	Lower Sorbian	0.597	Low
aln	Gheg Albanian	ell	Modern Greek	0.370	Low
aln	Gheg Albanian	eng	English	0.089	Low
aln	Gheg Albanian	fao	Faroese	0.372	Low
aln	Gheg Albanian	fry	Western Frisian	0.459	Low
aln	Gheg Albanian	gla	Scottish Gaelic	0.310	Low
aln	Gheg Albanian	gle	Irish	0.321	Low
aln	Gheg Albanian	glv	Manx	0.378	Low
aln	Gheg Albanian	grc	Ancient Greek	0.587	Low
aln	Gheg Albanian	gsw	Swiss German	1.666	Low
aln	Gheg Albanian	hrv	Croatian	0.114	Low
aln	Gheg Albanian	hsb	Upper Sorbian	0.790	Low
aln	Gheg Albanian	isl	Icelandic	0.170	Low
aln	Gheg Albanian	jpn	Japanese	0.072	Low
aln	Gheg Albanian	ksh	Kölsch	0.824	Low
aln	Gheg Albanian	lim	Limburgan	1.089	Low
aln	Gheg Albanian	lit	Lithuanian	0.220	Low
aln	Gheg Albanian	ltz	Luxembourgish	0.492	Low
aln	Gheg Albanian	mkd	Macedonian	0.260	Low
aln	Gheg Albanian	nds	Low German	0.810	Low
aln	Gheg Albanian	nld	Dutch	0.119	Low
aln	Gheg Albanian	nno	Norwegian Nynorsk	0.266	Low
aln	Gheg Albanian	pol	Polish	0.115	Low
aln	Gheg Albanian	rus	Russian	0.102	Low
aln	Gheg Albanian	slk	Slovak	0.133	Low
aln	Gheg Albanian	slv	Slovenian	0.120	Low
aln	Gheg Albanian	sqi	Albanian	0.433	Low
aln	Gheg Albanian	srn	Sranan Tongo	1.548	Low
aln	Gheg Albanian	swe	Swedish	0.203	Low
aln	Gheg Albanian	tpi	Tok Pisin	0.521	Low
aln	Gheg Albanian	ukr	Ukrainian	0.237	Low
alq	Algonquin	moe	Montagnais	30.219	Low
alt	Southern Altai	arb	Standard Arabic	0.089	Low
alt	Southern Altai	arg	Aragonese	0.629	Low
alt	Southern Altai	arz	Egyptian Arabic	0.499	Low
alt	Southern Altai	asm	Assamese	0.331	Low
alt	Southern Altai	ast	Asturian	0.436	Low
alt	Southern Altai	ava	Avaric	3.448	Low
alt	Southern Altai	bak	Bashkir	9.649	Low
alt	Southern Altai	bel	Belarusian	1.086	Low
alt	Southern Altai	ben	Bengali	0.274	Low
alt	Southern Altai	bre	Breton	1.183	Low
alt	Southern Altai	brx	Bodo	0.643	Low
alt	Southern Altai	bul	Bulgarian	0.700	Low
alt	Southern Altai	bxr	Russia Buriat	4.980	Low
alt	Southern Altai	cat	Catalan	0.306	Low
alt	Southern Altai	ccc	Chamicuro	0.439	Low
alt	Southern Altai	ceb	Cebuano	0.395	Low
alt	Southern Altai	ces	Czech	0.157	Low
alt	Southern Altai	che	Chechen	2.924	Low
alt	Southern Altai	chv	Chuvash	6.727	Low
alt	Southern Altai	cjs	Shor	15.406	Low
alt	Southern Altai	ckb	Central Kurdish	0.203	Low
alt	Southern Altai	cor	Cornish	1.114	Low
alt	Southern Altai	cos	Corsican	1.885	Low
alt	Southern Altai	crh	Crimean Tatar	5.013	Low
alt	Southern Altai	csb	Kashubian	1.111	Low
alt	Southern Altai	cym	Welsh	0.547	Low
alt	Southern Altai	dan	Danish	0.460	Low
alt	Southern Altai	deu	German	0.307	Low
alt	Southern Altai	dgr	Dogrib	0.360	Low
alt	Southern Altai	dlg	Dolgan	10.621	Low
alt	Southern Altai	dsb	Lower Sorbian	0.848	Low
alt	Southern Altai	ell	Modern Greek	0.491	Low
alt	Southern Altai	eng	English	0.182	Low
alt	Southern Altai	epo	Esperanto	0.413	Low
alt	Southern Altai	eus	Basque	0.195	Low
alt	Southern Altai	evn	Evenki	4.602	Low
alt	Southern Altai	fao	Faroese	0.642	Low
alt	Southern Altai	fas	Persian	0.149	Low
alt	Southern Altai	fin	Finnish	0.309	Low
alt	Southern Altai	fra	French	0.330	Low
alt	Southern Altai	frr	Northern Frisian	1.268	Low
alt	Southern Altai	fry	Western Frisian	0.580	Low
alt	Southern Altai	fur	Friulian	1.359	Low
alt	Southern Altai	gag	Gagauz	13.151	Low
alt	Southern Altai	gla	Scottish Gaelic	0.349	Low
alt	Southern Altai	gle	Irish	0.211	Low
alt	Southern Altai	glg	Galician	0.368	Low
alt	Southern Altai	glv	Manx	0.281	Low
alt	Southern Altai	grc	Ancient Greek	0.309	Low
alt	Southern Altai	gsw	Swiss German	0.658	Low
alt	Southern Altai	guj	Gujarati	0.366	Low
alt	Southern Altai	hat	Haitian	0.453	Low
alt	Southern Altai	haw	Hawaiian	0.315	Low
alt	Southern Altai	heb	Hebrew	0.089	Low
alt	Southern Altai	hin	Hindi	0.276	Low
alt	Southern Altai	hrv	Croatian	0.289	Low
alt	Southern Altai	hsb	Upper Sorbian	0.748	Low
alt	Southern Altai	hun	Hungarian	0.363	Low
alt	Southern Altai	hye	Armenian	0.786	Low
alt	Southern Altai	ind	Indonesian	0.104	Low
alt	Southern Altai	isl	Icelandic	0.332	Low
alt	Southern Altai	ita	Italian	0.355	Low
alt	Southern Altai	jav	Javanese	0.524	Low
alt	Southern Altai	jpn	Japanese	0.133	Low
alt	Southern Altai	kaa	Kara-Kalpak	13.971	Low
alt	Southern Altai	kan	Kannada	0.158	Low
alt	Southern Altai	kas	Kashmiri	0.398	Low
alt	Southern Altai	kat	Georgian	0.594	Low
alt	Southern Altai	kaz	Kazakh	5.583	Low
alt	Southern Altai	khm	Khmer	0.541	Low
alt	Southern Altai	kir	Kirghiz	9.194	Low
alt	Southern Altai	kjh	Khakas	24.537	Low
alt	Southern Altai	kmr	Northern Kurdish	0.874	Low
alt	Southern Altai	koi	Komi-Permyak	5.506	Low
alt	Southern Altai	kok	Konkani	0.437	Low
alt	Southern Altai	kor	Korean	0.256	Low
alt	Southern Altai	krc	Karachay-Balkar	15.326	Low
alt	Southern Altai	kum	Kumyk	12.544	Low
alt	Southern Altai	lao	Lao	0.292	Low
alt	Southern Altai	lat	Latin	0.589	Low
alt	Southern Altai	lez	Lezghian	2.621	Low
alt	Southern Altai	lim	Limburgan	0.859	Low
alt	Southern Altai	lin	Lingala	0.636	Low
alt	Southern Altai	lit	Lithuanian	0.278	Low
alt	Southern Altai	lmo	Lombard	1.710	Low
alt	Southern Altai	ltg	Latgalian	0.225	Low
alt	Southern Altai	ltz	Luxembourgish	1.113	Low
alt	Southern Altai	lzz	Laz	0.899	Low
alt	Southern Altai	mal	Malayalam	0.143	Low
alt	Southern Altai	mar	Marathi	0.294	Low
alt	Southern Altai	mdf	Moksha	0.754	Low
alt	Southern Altai	mel	Central Melanau	1.046	Low
alt	Southern Altai	mhn	Mócheno	0.944	Low
alt	Southern Altai	mhr	Eastern Mari	1.100	Low
alt	Southern Altai	mkd	Macedonian	0.575	Low
alt	Southern Altai	mlt	Maltese	1.851	Low
alt	Southern Altai	mni	Manipuri	0.300	Low
alt	Southern Altai	mon	Mongolian	0.508	Low
alt	Southern Altai	msa	Malay	0.077	Low
alt	Southern Altai	myv	Erzya	1.874	Low
alt	Southern Altai	nds	Low German	0.320	Low
alt	Southern Altai	nep	Nepali	0.379	Low
alt	Southern Altai	nld	Dutch	0.188	Low
alt	Southern Altai	nno	Norwegian Nynorsk	0.461	Low
alt	Southern Altai	nob	Norwegian Bokmål	0.362	Low
alt	Southern Altai	nog	Nogai	10.365	Low
alt	Southern Altai	nso	Pedi	0.234	Low
alt	Southern Altai	oci	Occitan	0.936	Low
alt	Southern Altai	ori	Oriya	0.363	Low
alt	Southern Altai	oss	Ossetian	2.527	Low
alt	Southern Altai	pan	Panjabi	0.381	Low
alt	Southern Altai	pap	Papiamento	0.291	Low
alt	Southern Altai	pol	Polish	0.190	Low
alt	Southern Altai	por	Portuguese	0.321	Low
alt	Southern Altai	rgn	Romagnol	1.153	Low
alt	Southern Altai	rhg	Rohingya	0.386	Low
alt	Southern Altai	roh	Romansh	1.929	Low
alt	Southern Altai	ron	Romanian	0.208	Low
alt	Southern Altai	rue	Rusyn	4.006	Low
alt	Southern Altai	rup	Macedo-Romanian	1.440	Low
alt	Southern Altai	rus	Russian	0.339	Low
alt	Southern Altai	sah	Yakut	10.569	Low
alt	Southern Altai	san	Sanskrit	0.237	Low
alt	Southern Altai	scn	Sicilian	1.517	Low
alt	Southern Altai	sco	Scots	0.288	Low
alt	Southern Altai	sgs	Samogitian	1.539	Low
alt	Southern Altai	sin	Sinhala	0.472	Low
alt	Southern Altai	slk	Slovak	0.105	Low
alt	Southern Altai	slv	Slovenian	0.142	Low
alt	Southern Altai	sms	Skolt Sami	0.538	Low
alt	Southern Altai	sot	Southern Sotho	1.607	Low
alt	Southern Altai	spa	Spanish	0.291	Low
alt	Southern Altai	sqi	Albanian	0.564	Low
alt	Southern Altai	stq	Saterfriesisch	0.811	Low
alt	Southern Altai	swe	Swedish	0.176	Low
alt	Southern Altai	tam	Tamil	0.072	Low
alt	Southern Altai	tat	Tatar	7.729	Low
alt	Southern Altai	tel	Telugu	0.203	Low
alt	Southern Altai	tgk	Tajik	1.585	Low
alt	Southern Altai	tgl	Tagalog	0.792	Low
alt	Southern Altai	tha	Thai	0.091	Low
alt	Southern Altai	tsn	Tswana	0.146	Low
alt	Southern Altai	tuk	Turkmen	4.628	Low
alt	Southern Altai	tur	Turkish	2.171	Low
alt	Southern Altai	tyv	Tuvinian	14.875	Low
alt	Southern Altai	udm	Udmurt	2.740	Low
alt	Southern Altai	uig	Uighur	4.007	Low
alt	Southern Altai	ukr	Ukrainian	0.785	Low
alt	Southern Altai	urd	Urdu	0.321	Low
alt	Southern Altai	vec	Venetian	1.920	Low
alt	Southern Altai	vep	Veps	1.299	Low
alt	Southern Altai	vie	Vietnamese	0.186	Low
alt	Southern Altai	vot	Votic	0.647	Low
alt	Southern Altai	wln	Walloon	1.394	Low
alt	Southern Altai	xal	Kalmyk	3.339	Low
alt	Southern Altai	xho	Xhosa	0.109	Low
alt	Southern Altai	xmf	Mingrelian	1.124	Low
alt	Southern Altai	zsm	Standard Malay	0.171	Low
alt	Southern Altai	zul	Zulu	0.220	Low
amh	Amharic	arb	Standard Arabic	0.397	Medium
amh	Amharic	arg	Aragonese	0.357	Medium
amh	Amharic	ary	Moroccan Arabic	0.200	Low
amh	Amharic	arz	Egyptian Arabic	0.243	Medium
amh	Amharic	asm	Assamese	0.465	Medium
amh	Amharic	ast	Asturian	0.423	Medium
amh	Amharic	ave	Avestan	0.509	Low
amh	Amharic	bak	Bashkir	0.411	Medium
amh	Amharic	bam	Bambara	0.379	Medium
amh	Amharic	bar	Bavarian	0.648	Low
amh	Amharic	bcl	Central Bikol	0.697	Low
amh	Amharic	bel	Belarusian	0.233	Medium
amh	Amharic	ben	Bengali	0.385	Medium
amh	Amharic	bre	Breton	0.177	Medium
amh	Amharic	brx	Bodo	0.450	Medium
amh	Amharic	bul	Bulgarian	0.129	Medium
amh	Amharic	cat	Catalan	0.311	Medium
amh	Amharic	ceb	Cebuano	0.216	Medium
amh	Amharic	ces	Czech	0.398	Medium
amh	Amharic	cha	Chamorro	0.192	Medium
amh	Amharic	chn	Chinook jargon	0.184	Medium
amh	Amharic	chr	Cherokee	0.172	Medium
amh	Amharic	chu	Church Slavic	0.127	Medium
amh	Amharic	chv	Chuvash	0.304	Low
amh	Amharic	cmn	Mandarin Chinese	0.034	Medium
amh	Amharic	cop	Coptic	0.768	Low
amh	Amharic	cor	Cornish	0.344	Medium
amh	Amharic	crh	Crimean Tatar	0.399	Medium
amh	Amharic	csb	Kashubian	0.246	Low
amh	Amharic	cym	Welsh	0.302	Medium
amh	Amharic	dan	Danish	0.313	Medium
amh	Amharic	deu	German	0.294	Medium
amh	Amharic	div	Dhivehi	0.276	Medium
amh	Amharic	dsb	Lower Sorbian	0.745	Medium
amh	Amharic	ell	Modern Greek	0.266	Medium
amh	Amharic	eng	English	0.144	Medium
amh	Amharic	epo	Esperanto	0.427	Medium
amh	Amharic	eus	Basque	0.165	Medium
amh	Amharic	ext	Extremaduran	0.493	Low
amh	Amharic	fao	Faroese	0.765	Medium
amh	Amharic	fas	Persian	0.051	Medium
amh	Amharic	fin	Finnish	0.048	Medium
amh	Amharic	fra	French	0.190	Medium
amh	Amharic	frp	Arpitan	0.713	Low
amh	Amharic	fry	Western Frisian	0.757	Medium
amh	Amharic	fur	Friulian	0.417	Medium
amh	Amharic	gag	Gagauz	0.476	Low
amh	Amharic	gla	Scottish Gaelic	0.185	Medium
amh	Amharic	gle	Irish	0.137	Medium
amh	Amharic	glg	Galician	0.215	Medium
amh	Amharic	glv	Manx	0.304	Medium
amh	Amharic	grc	Ancient Greek	0.131	Medium
amh	Amharic	gsw	Swiss German	0.384	Low
amh	Amharic	guj	Gujarati	0.569	Medium
amh	Amharic	hat	Haitian	0.279	Medium
amh	Amharic	hau	Hausa	0.394	Medium
amh	Amharic	heb	Hebrew	0.246	Medium
amh	Amharic	hif	Fiji Hindi	1.290	Low
amh	Amharic	hil	Hiligaynon	0.420	Medium
amh	Amharic	hin	Hindi	0.377	Medium
amh	Amharic	hrv	Croatian	0.113	Medium
amh	Amharic	hsb	Upper Sorbian	0.354	Medium
amh	Amharic	hun	Hungarian	0.259	Medium
amh	Amharic	hye	Armenian	0.270	Medium
amh	Amharic	ind	Indonesian	0.123	Medium
amh	Amharic	isl	Icelandic	0.197	Medium
amh	Amharic	ita	Italian	0.193	Medium
amh	Amharic	jpn	Japanese	0.060	Medium
amh	Amharic	kal	Kalaallisut	0.252	Medium
amh	Amharic	kan	Kannada	0.211	Medium
amh	Amharic	kas	Kashmiri	0.334	Medium
amh	Amharic	kat	Georgian	0.332	Medium
amh	Amharic	kaz	Kazakh	0.541	Medium
amh	Amharic	kin	Kinyarwanda	0.382	Medium
amh	Amharic	kir	Kirghiz	0.719	Medium
amh	Amharic	kmr	Northern Kurdish	0.667	Medium
amh	Amharic	kok	Konkani	0.376	Medium
amh	Amharic	kor	Korean	0.037	Medium
amh	Amharic	krc	Karachay-Balkar	0.328	Low
amh	Amharic	krl	Karelian	0.342	Low
amh	Amharic	ksh	Kölsch	0.409	Medium
amh	Amharic	lao	Lao	0.271	Medium
amh	Amharic	lat	Latin	0.304	Medium
amh	Amharic	lim	Limburgan	1.030	Low
amh	Amharic	lin	Lingala	0.433	Low
amh	Amharic	lit	Lithuanian	0.103	Medium
amh	Amharic	ltg	Latgalian	0.137	Medium
amh	Amharic	ltz	Luxembourgish	0.437	Medium
amh	Amharic	lug	Ganda	0.193	Medium
amh	Amharic	luo	Luo	0.284	Medium
amh	Amharic	mal	Malayalam	0.189	Medium
amh	Amharic	mar	Marathi	0.069	Medium
amh	Amharic	mdf	Moksha	0.291	Low
amh	Amharic	mkd	Macedonian	0.311	Medium
amh	Amharic	mlt	Maltese	1.068	Medium
amh	Amharic	mni	Manipuri	0.112	Medium
amh	Amharic	mri	Maori	0.199	Medium
amh	Amharic	msa	Malay	0.144	Medium
amh	Amharic	mwl	Mirandese	0.271	Low
amh	Amharic	myv	Erzya	0.169	Medium
amh	Amharic	nap	Neapolitan	0.215	Medium
amh	Amharic	nau	Nauru	0.364	Low
amh	Amharic	nav	Navajo	0.081	Medium
amh	Amharic	nds	Low German	0.408	Medium
amh	Amharic	nep	Nepali	0.568	Medium
amh	Amharic	nld	Dutch	0.440	Medium
amh	Amharic	nmn	?Xóõ	0.368	Low
amh	Amharic	nno	Norwegian Nynorsk	0.319	Medium
amh	Amharic	nob	Norwegian Bokmål	0.356	Medium
amh	Amharic	nso	Pedi	0.166	Medium
amh	Amharic	oci	Occitan	0.367	Medium
amh	Amharic	ori	Oriya	0.281	Medium
amh	Amharic	oss	Ossetian	0.186	Medium
amh	Amharic	pan	Panjabi	0.608	Medium
amh	Amharic	pap	Papiamento	0.464	Medium
amh	Amharic	pdc	Pennsylvania German	0.805	Low
amh	Amharic	pih	Pitcairn-Norfolk	0.653	Low
amh	Amharic	pjt	Pitjantjatjara	0.249	Low
amh	Amharic	pli	Pali	0.523	Low
amh	Amharic	pol	Polish	0.169	Medium
amh	Amharic	por	Portuguese	0.259	Medium
amh	Amharic	prg	Prussian	0.286	Low
amh	Amharic	rhg	Rohingya	0.554	Medium
amh	Amharic	roh	Romansh	0.339	Medium
amh	Amharic	ron	Romanian	0.160	Medium
amh	Amharic	rue	Rusyn	0.487	Low
amh	Amharic	rup	Macedo-Romanian	0.452	Medium
amh	Amharic	rus	Russian	0.170	Medium
amh	Amharic	san	Sanskrit	0.155	Medium
amh	Amharic	sat	Santali	0.354	Low
amh	Amharic	scn	Sicilian	0.476	Medium
amh	Amharic	sco	Scots	0.549	Medium
amh	Amharic	sdc	Sassarese Sardinian	0.340	Low
amh	Amharic	sdn	Gallurese Sardinian	0.362	Low
amh	Amharic	sin	Sinhala	0.510	Medium
amh	Amharic	slk	Slovak	0.156	Medium
amh	Amharic	slv	Slovenian	0.209	Medium
amh	Amharic	smn	Inari Sami	0.361	Low
amh	Amharic	sms	Skolt Sami	0.187	Medium
amh	Amharic	snd	Sindhi	0.259	Low
amh	Amharic	som	Somali	1.360	Low
amh	Amharic	sot	Southern Sotho	0.219	Low
amh	Amharic	spa	Spanish	0.243	Medium
amh	Amharic	sqi	Albanian	0.282	Medium
amh	Amharic	src	Logudorese Sardinian	0.256	Medium
amh	Amharic	sro	Campidanese Sardinian	0.453	Medium
amh	Amharic	ssw	Swati	0.432	Low
amh	Amharic	stq	Saterfriesisch	0.552	Low
amh	Amharic	swe	Swedish	0.196	Medium
amh	Amharic	tah	Tahitian	0.575	Low
amh	Amharic	tam	Tamil	0.164	Medium
amh	Amharic	tat	Tatar	0.693	Medium
amh	Amharic	tel	Telugu	0.113	Medium
amh	Amharic	tet	Tetum	0.389	Low
amh	Amharic	tgk	Tajik	0.461	Medium
amh	Amharic	tgl	Tagalog	0.535	Medium
amh	Amharic	tha	Thai	0.059	Medium
amh	Amharic	tir	Tigrinya	1.935	Medium
amh	Amharic	tpi	Tok Pisin	0.468	Medium
amh	Amharic	tsn	Tswana	0.061	Medium
amh	Amharic	tuk	Turkmen	0.357	Medium
amh	Amharic	tur	Turkish	0.260	Medium
amh	Amharic	uig	Uighur	0.281	Medium
amh	Amharic	ukr	Ukrainian	0.358	Medium
amh	Amharic	urd	Urdu	0.431	Medium
amh	Amharic	vep	Veps	0.527	Low
amh	Amharic	vie	Vietnamese	0.170	Medium
amh	Amharic	vls	Vlaams	0.421	Low
amh	Amharic	vot	Votic	0.365	Low
amh	Amharic	wln	Walloon	0.404	Medium
amh	Amharic	wol	Wolof	1.007	Low
amh	Amharic	wym	Wymysorys	0.366	Low
amh	Amharic	xho	Xhosa	0.143	Medium
amh	Amharic	zsm	Standard Malay	0.203	Medium
amh	Amharic	zul	Zulu	0.247	Medium
amm	Ama	cmn	Mandarin Chinese	0.100	Low
amm	Ama	jpn	Japanese	0.143	Low
amm	Ama	nan	Min Nan Chinese	0.592	Low
amm	Ama	zho	Chinese	0.111	Low
amu	Guerrero Amuzgo	luo	Luo	5.705	Low
aoz	Uab Meto	ban	Balinese	3.700	Low
aoz	Uab Meto	bug	Buginese	18.236	Low
aoz	Uab Meto	ceb	Cebuano	1.314	Low
aoz	Uab Meto	cmn	Mandarin Chinese	0.165	Low
aoz	Uab Meto	ilo	Iloko	1.802	Low
aoz	Uab Meto	jav	Javanese	2.089	Low
aoz	Uab Meto	jpn	Japanese	0.085	Low
aoz	Uab Meto	nan	Min Nan Chinese	0.980	Low
aoz	Uab Meto	pam	Pampanga	2.821	Low
aoz	Uab Meto	pan	Panjabi	0.223	Low
aoz	Uab Meto	ryu	Central Okinawan	1.117	Low
aoz	Uab Meto	srn	Sranan Tongo	2.436	Low
aoz	Uab Meto	tgl	Tagalog	0.553	Low
